Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
CASH,4,2,114.7900009,327.980011,Late delivery,1,45,Fishing,Tucson,EE. UU.,7278,Corporate,AZ,7,Fan Shop,32.14681625,-111.1331253,Pacific Asia,Zanyán,Irán,7278,11/21/2016 20:45,47328,1004,72.0,0.180000007,118315,399.980011,0.349999994,1,399.980011,327.980011,114.7900009,South Asia,Zanyán,CLOSED,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/25/2016 20:45,Second Class
TRANSFER,3,4,54.22000122,149.3800049,Advance shipping,0,17,Cleats,Bolingbrook,EE. UU.,11928,Consumer,IL,4,Apparel,41.72460938,-88.0645752,Europe,Florence,Italia,11928,8/10/2015 4:04,15152,365,30.59000015,0.170000002,37902,59.99000168,0.360000014,3,179.9700012,149.3800049,54.22000122,Southern Europe,Toscana,PROCESSING,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/13/2015 4:04,Standard Class
TRANSFER,1,0,26.98999977,71.98000336,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,870,Consumer,PR,5,Golf,18.24640656,-66.18754578,Africa,Garoua,Camerún,870,10/9/2016 21:41,44385,627,8.0,0.100000001,110798,39.99000168,0.379999995,2,79.98000336,71.98000336,26.98999977,Central Africa,Nord,PROCESSING,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/10/2016 9:41,Same Day
DEBIT,2,1,50.68000031,105.5699997,Late delivery,1,29,Shop By Sport,Brandon,EE. UU.,5705,Home Office,FL,5,Golf,27.91247559,-82.3192749,Pacific Asia,Herat,Afganistán,5705,3/6/2016 2:33,29465,627,14.39999962,0.119999997,73722,39.99000168,0.479999989,3,119.9700012,105.5699997,50.68000031,South Asia,Herat,COMPLETE,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/8/2016 2:33,First Class
CASH,4,4,-22.10000038,110.4899979,Shipping on time,0,18,Men's Footwear,Longmont,EE. UU.,1398,Consumer,CO,4,Apparel,40.21243668,-105.244194,LATAM,Managua,Nicaragua,1398,5/21/2015 12:46,9628,403,19.5,0.150000006,24045,129.9900055,-0.200000003,1,129.9900055,110.4899979,-22.10000038,Central America,Managua,CLOSED,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/25/2015 12:46,Standard Class
DEBIT,2,4,195.9900055,391.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,11829,Corporate,PR,7,Fan Shop,18.29114914,-66.3706131,Pacific Asia,Bangkok,Tailandia,11829,2/17/2016 9:14,28251,1004,8.0,0.02,70663,399.980011,0.5,1,399.980011,391.980011,195.9900055,Southeast Asia,Bangkok,COMPLETE,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/19/2016 9:14,Standard Class
CASH,2,4,34.0,339.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,10015,Consumer,PR,7,Fan Shop,18.29110909,-66.3706131,LATAM,Chaguanas,Trinidad y Tobago,10015,3/10/2017 3:36,54746,1004,60.0,0.150000006,136918,399.980011,0.100000001,1,399.980011,339.980011,34.0,Caribbean,Chaguanas,CLOSED,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/12/2017 3:36,Standard Class
CASH,3,2,12.25,49.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,5473,Consumer,PR,5,Golf,18.27300644,-66.37050629,Europe,Coudekerque-Branche,Francia,5473,7/21/2017 8:51,63872,502,1.0,0.02,159650,50.0,0.25,1,50.0,49.0,12.25,Western Europe,Norte-Paso de Calais-Picardía,CLOSED,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/24/2017 8:51,Second Class
DEBIT,2,4,54.66999817,111.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,4975,Consumer,PR,4,Apparel,18.29536629,-66.3705368,LATAM,Tegucigalpa,Honduras,4975,4/10/2017 4:05,56871,365,8.399999619,0.07,142254,59.99000168,0.49000001,2,119.9800034,111.5800018,54.66999817,Central America,Francisco Morazán,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/12/2017 4:05,Standard Class
TRANSFER,2,1,49.68999863,147.0,Late delivery,1,24,Women's Apparel,Tucson,EE. UU.,3906,Corporate,AZ,5,Golf,32.14317322,-111.1423111,Africa,Kalemie,República Democrática del Congo,3906,11/15/2016 21:27,46919,502,3.0,0.02,117282,50.0,0.340000004,3,150.0,147.0,49.68999863,Central Africa,Katanga,PENDING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,11/17/2016 21:27,First Class
PAYMENT,4,4,76.25,185.9799957,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,2927,Home Office,PR,3,Footwear,18.22215653,-66.37059784,USCA,Westfield,Estados Unidos,2927,6/26/2016 23:45,37198,191,14.0,0.07,92848,99.98999786,0.409999996,2,199.9799957,185.9799957,76.25,East of USA,Nueva Jersey,PENDING_PAYMENT,7090.0,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/30/2016 23:45,Standard Class
TRANSFER,2,4,98.59999847,339.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,3933,Consumer,PR,7,Fan Shop,18.25457573,-66.3706131,LATAM,Blumenau,Brasil,3933,2/27/2017 10:06,54011,1004,60.0,0.150000006,135052,399.980011,0.289999992,1,399.980011,339.980011,98.59999847,South America,Santa Catarina,PENDING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,3/1/2017 10:06,Standard Class
TRANSFER,6,4,-6.71999979,59.5,Late delivery,1,37,Electronics,Santa Cruz,EE. UU.,12241,Home Office,CA,6,Outdoors,36.97051239,-122.0238266,Pacific Asia,Qom,Irán,12241,12/24/2016 19:29,49585,835,4.480000019,0.07,123925,31.98999977,-0.109999999,2,63.97999954,59.5,-6.71999979,South Asia,Qom,PENDING,,835,37,,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,0,12/30/2016 19:29,Standard Class
PAYMENT,6,4,0.0,35.18999863,Late delivery,1,29,Shop By Sport,Orlando,EE. UU.,3878,Home Office,FL,5,Golf,28.51626968,-81.30583191,USCA,Jacksonville,Estados Unidos,3878,5/22/2016 9:37,34760,627,4.800000191,0.119999997,86837,39.99000168,0.0,1,39.99000168,35.18999863,0.0,South of  USA ,Florida,PENDING_PAYMENT,32216.0,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,5/28/2016 9:37,Standard Class
TRANSFER,4,4,59.15000153,118.2900009,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,1154,Consumer,PR,4,Apparel,18.27991867,-66.37052155,Europe,Le Mans,Francia,1154,9/14/2015 21:00,17598,403,11.69999981,0.090000004,43995,129.9900055,0.5,1,129.9900055,118.2900009,59.15000153,Western Europe,Países del Loira,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/18/2015 21:00,Standard Class
TRANSFER,2,4,9.489999771,107.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,5286,Consumer,PR,4,Apparel,18.20472527,-66.3705368,Europe,Viena,Austria,5286,9/30/2015 16:26,18681,403,22.10000038,0.170000002,46685,129.9900055,0.090000004,1,129.9900055,107.8899994,9.489999771,Western Europe,Viena,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/2/2015 16:26,Standard Class
DEBIT,1,0,13.28999996,117.5800018,Late delivery,1,17,Cleats,Long Beach,EE. UU.,8049,Consumer,CA,4,Apparel,33.83962631,-118.190979,LATAM,Victoria,México,8049,3/21/2017 13:13,55527,365,2.400000095,0.02,138874,59.99000168,0.109999999,2,119.9800034,117.5800018,13.28999996,Central America,Tamaulipas,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/22/2017 1:13,Same Day
PAYMENT,6,4,3.539999962,47.25,Late delivery,1,24,Women's Apparel,Springfield,EE. UU.,3710,Consumer,MO,5,Golf,37.18563843,-93.30171204,Europe,Viena,Austria,3710,8/4/2017 1:28,64810,502,2.75,0.059999999,162000,50.0,0.079999998,1,50.0,47.25,3.539999962,Western Europe,Viena,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/10/2017 1:28,Standard Class
DEBIT,3,4,34.91999817,111.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,5862,Corporate,PR,4,Apparel,18.24481773,-66.37062073,Europe,Fontenay-aux-Roses,Francia,5862,6/3/2015 22:44,10547,365,8.399999619,0.07,26412,59.99000168,0.310000002,2,119.9800034,111.5800018,34.91999817,Western Europe,Isla de Francia,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/6/2015 22:44,Standard Class
DEBIT,6,4,83.79000092,174.5700073,Late delivery,1,17,Cleats,Caguas,Puerto Rico,6785,Corporate,PR,4,Apparel,18.29262543,-66.37062073,Europe,Nantes,Francia,6785,7/20/2015 13:23,13740,365,5.400000095,0.029999999,34409,59.99000168,0.479999989,3,179.9700012,174.5700073,83.79000092,Western Europe,Países del Loira,ON_HOLD,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/26/2015 13:23,Standard Class
CASH,2,4,25.87000084,293.9500122,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,4724,Corporate,PR,4,Apparel,18.23826981,-66.37050629,Europe,Mansfield,Reino Unido,4724,7/31/2015 1:58,14461,365,6.0,0.02,36163,59.99000168,0.090000004,5,299.9500122,293.9500122,25.87000084,Northern Europe,Inglaterra,CLOSED,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/2/2015 1:58,Standard Class
TRANSFER,6,4,-25.54999924,156.7599945,Late delivery,1,29,Shop By Sport,Union City,EE. UU.,6248,Consumer,CA,5,Golf,37.58462524,-122.0175552,Europe,Hanover,Alemania,6248,9/13/2015 17:41,17520,627,3.200000048,0.02,43800,39.99000168,-0.159999996,4,159.9600067,156.7599945,-25.54999924,Western Europe,Baja Sajonia,PROCESSING,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/19/2015 17:41,Standard Class
DEBIT,1,0,18.5,39.34999847,Late delivery,1,75,Video Games,Caguas,Puerto Rico,20332,Corporate,PR,9,Discs Shop,18.21610832,-66.03705597,Pacific Asia,Kanpur,India,20332,1/25/2018 18:45,76779,1362,0.400000006,0.01,180094,39.75,0.469999999,1,39.75,39.34999847,18.5,South Asia,Uttar Pradesh,COMPLETE,,1362,75,,Fighting video games,39.75,0,1/26/2018 6:45,Same Day
DEBIT,2,1,74.08999634,284.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,10441,Consumer,PR,3,Footwear,18.24645233,-66.37052155,USCA,Seattle,Estados Unidos,10441,4/15/2016 15:06,32241,191,15.0,0.050000001,80631,99.98999786,0.25999999,3,299.9700012,284.9700012,74.08999634,West of USA ,Washington,COMPLETE,98105.0,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/17/2016 15:06,First Class
TRANSFER,2,1,55.68000031,191.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,774,Corporate,PR,7,Fan Shop,18.2275734,-66.04454041,LATAM,Manzanillo,México,774,4/16/2017 1:16,57274,1073,8.0,0.039999999,143262,199.9900055,0.289999992,1,199.9900055,191.9900055,55.68000031,Central America,Colima,PROCESSING,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,4/18/2017 1:16,First Class
DEBIT,2,1,32.8199997,121.5599976,Late delivery,1,37,Electronics,Caguas,Puerto Rico,2334,Consumer,PR,6,Outdoors,18.23200226,-66.37055969,Africa,Makurdi,Nigeria,2334,12/2/2016 23:22,48089,835,6.400000095,0.050000001,120253,31.98999977,0.270000011,4,127.9599991,121.5599976,32.8199997,West Africa,Benue,COMPLETE,,835,37,,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,0,12/4/2016 23:22,First Class
TRANSFER,5,2,19.88999939,110.4899979,Late delivery,1,18,Men's Footwear,Cleveland,EE. UU.,5727,Corporate,OH,4,Apparel,41.48012161,-81.7350769,LATAM,Sahuayo de José María Morelos,México,5727,4/9/2017 15:07,56834,403,19.5,0.150000006,142155,129.9900055,0.180000007,1,129.9900055,110.4899979,19.88999939,Central America,Michoacán,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/14/2017 15:07,Second Class
TRANSFER,5,4,181.9900055,363.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,528,Consumer,PR,7,Fan Shop,18.22757721,-66.04357147,Africa,Cairo,Egipto,528,1/13/2017 8:35,50924,1004,36.0,0.090000004,127265,399.980011,0.5,1,399.980011,363.980011,181.9900055,North Africa,El Cairo,PROCESSING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/18/2017 8:35,Standard Class
DEBIT,2,4,8.399999619,119.9899979,Advance shipping,0,32,Golf Apparel,Caguas,Puerto Rico,290,Consumer,PR,6,Outdoors,18.22408295,-66.04710388,Europe,Cologne,Alemania,290,8/23/2017 20:32,66166,705,0.0,0.0,165395,119.9899979,0.07,1,119.9899979,119.9899979,8.399999619,Western Europe,Renania del Norte-Westfalia,COMPLETE,,705,32,,Cleveland Golf Women's 588 RTX CB Satin Chrom,119.9899979,0,8/25/2017 20:32,Standard Class
TRANSFER,6,2,147.1900024,319.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,10253,Consumer,PR,3,Footwear,18.21958351,-66.3706131,Europe,Nogent-sur-Oise,Francia,10253,7/24/2015 15:28,14020,191,79.98999786,0.200000003,35086,99.98999786,0.460000008,4,399.9599915,319.9700012,147.1900024,Western Europe,Norte-Paso de Calais-Picardía,PROCESSING,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/30/2015 15:28,Second Class
PAYMENT,4,2,29.47999954,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,8259,Corporate,PR,4,Apparel,18.27152634,-66.37055969,Pacific Asia,Cairns,Australia,8259,3/22/2016 3:13,30563,403,20.79999924,0.159999996,76401,129.9900055,0.270000011,1,129.9900055,109.1900024,29.47999954,Oceania,Queensland,PENDING_PAYMENT,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/26/2016 3:13,Second Class
DEBIT,2,1,19.60000038,391.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,3663,Consumer,PR,7,Fan Shop,18.25025749,-66.37056732,Europe,London,Reino Unido,3663,8/17/2015 9:50,15648,1004,8.0,0.02,39123,399.980011,0.050000001,1,399.980011,391.980011,19.60000038,Northern Europe,Inglaterra,COMPLETE,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,8/19/2015 9:50,First Class
PAYMENT,2,1,30.54000092,145.4400024,Late delivery,1,46,Indoor/Outdoor Games,Dearborn,EE. UU.,9058,Home Office,MI,7,Fan Shop,42.32353973,-83.17635346,USCA,Salem,Estados Unidos,9058,8/2/2016 15:07,39708,1014,4.5,0.029999999,99057,49.97999954,0.209999993,3,149.9400024,145.4400024,30.54000092,South of  USA ,Virginia,PENDING_PAYMENT,24153.0,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/4/2016 15:07,First Class
TRANSFER,3,4,74.36000061,237.5599976,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,7723,Consumer,PR,4,Apparel,18.22556877,-66.37054443,LATAM,Mexico City,México,7723,1/19/2017 5:47,51327,365,2.400000095,0.01,128280,59.99000168,0.310000002,4,239.9600067,237.5599976,74.36000061,Central America,Distrito Federal,PENDING,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/22/2017 5:47,Standard Class
DEBIT,1,0,53.97999954,112.4599991,Late delivery,1,46,Indoor/Outdoor Games,Victorville,EE. UU.,6005,Consumer,CA,7,Fan Shop,34.50935745,-117.3302917,Pacific Asia,Seúl,Corea del Sur,6005,1/5/2016 15:46,25324,1014,37.49000168,0.25,63428,49.97999954,0.479999989,3,149.9400024,112.4599991,53.97999954,Eastern Asia,Seúl,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/6/2016 3:46,Same Day
DEBIT,3,4,3.24000001,107.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,370,Consumer,PR,4,Apparel,18.24761772,-66.02529144,USCA,Meriden,Estados Unidos,370,7/5/2016 0:06,37747,403,22.10000038,0.170000002,94205,129.9900055,0.029999999,1,129.9900055,107.8899994,3.24000001,East of USA,Connecticut,COMPLETE,6450.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/8/2016 0:06,Standard Class
CASH,2,4,10.80000019,143.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Cordova,EE. UU.,8467,Home Office,TN,7,Fan Shop,35.15819168,-89.78479767,LATAM,Guadalajara,México,8467,5/10/2017 12:48,58951,1014,6.0,0.039999999,147561,49.97999954,0.079999998,3,149.9400024,143.9400024,10.80000019,Central America,Jalisco,CLOSED,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,5/12/2017 12:48,Standard Class
DEBIT,2,4,31.59000015,116.9899979,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,12225,Corporate,PR,4,Apparel,18.27284432,-66.37058258,LATAM,San Miguelito,Panamá,12225,3/21/2017 14:37,55531,403,13.0,0.100000001,138888,129.9900055,0.270000011,1,129.9900055,116.9899979,31.59000015,Central America,Panamá,ON_HOLD,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/23/2017 14:37,Standard Class
PAYMENT,2,4,-278.3900146,173.9900055,Advance shipping,0,48,Water Sports,Jersey City,EE. UU.,10425,Consumer,NJ,7,Fan Shop,40.74726105,-74.04908752,Europe,Bremen,Alemania,10425,7/9/2017 23:14,63091,1073,26.0,0.129999995,157742,199.9900055,-1.600000024,1,199.9900055,173.9900055,-278.3900146,Western Europe,Bremen,PENDING_PAYMENT,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,7/11/2017 23:14,Standard Class
PAYMENT,5,4,-20.46999931,116.9899979,Late delivery,1,18,Men's Footwear,Birmingham,EE. UU.,1703,Corporate,AL,4,Apparel,33.62078095,-86.68096924,USCA,Morristown,Estados Unidos,1703,8/9/2016 10:23,40174,403,13.0,0.100000001,100262,129.9900055,-0.180000007,1,129.9900055,116.9899979,-20.46999931,East of USA,Nueva Jersey,PENDING_PAYMENT,7960.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/14/2016 10:23,Standard Class
TRANSFER,0,0,31.84000015,90.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Houston,EE. UU.,11475,Home Office,TX,7,Fan Shop,29.69557571,-95.61478424,USCA,Philadelphia,Estados Unidos,11475,7/21/2016 3:14,38852,1014,9.0,0.090000004,97002,49.97999954,0.349999994,2,99.95999908,90.95999908,31.84000015,East of USA,Pensilvania,PENDING,19134.0,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/21/2016 15:14,Same Day
PAYMENT,2,4,14.68999958,41.95999908,Advance shipping,0,35,Golf Gloves,Miami,EE. UU.,4530,Consumer,FL,6,Outdoors,25.88852501,-80.17294312,Europe,Aulnay-sous-Bois,Francia,4530,6/6/2015 15:11,10731,775,7.989999771,0.159999996,26852,9.989999771,0.349999994,5,49.95000076,41.95999908,14.68999958,Western Europe,Isla de Francia,PENDING_PAYMENT,,775,35,,Clicgear 8.0 Shoe Brush,9.989999771,0,6/8/2015 15:11,Standard Class
TRANSFER,5,4,74.43000031,158.3600006,Late delivery,1,29,Shop By Sport,Milwaukee,EE. UU.,10357,Consumer,WI,5,Golf,43.02750397,-87.95832825,LATAM,Santa Ana,El Salvador,10357,5/17/2017 1:45,59399,627,1.600000024,0.01,148707,39.99000168,0.469999999,4,159.9600067,158.3600006,74.43000031,Central America,Santa Ana,PROCESSING,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,5/22/2017 1:45,Standard Class
DEBIT,6,4,67.62000275,147.0,Late delivery,1,24,Women's Apparel,Bakersfield,EE. UU.,10165,Consumer,CA,5,Golf,35.30034638,-119.2525253,LATAM,David,Panamá,10165,3/17/2017 1:40,55220,502,3.0,0.02,138108,50.0,0.460000008,3,150.0,147.0,67.62000275,Central America,Chiriquí,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/23/2017 1:40,Standard Class
CASH,5,4,-422.3699951,263.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,12234,Corporate,PR,7,Fan Shop,18.23427773,-66.37054443,Europe,Járkov,Ucrania,12234,10/20/2016 21:51,45139,957,36.0,0.119999997,112742,299.980011,-1.600000024,1,299.980011,263.980011,-422.3699951,Eastern Europe,Járkov,CLOSED,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/25/2016 21:51,Standard Class
PAYMENT,2,4,65.09999847,371.980011,Advance shipping,0,45,Fishing,West Lafayette,EE. UU.,11806,Corporate,IN,7,Fan Shop,40.48130035,-87.04908752,LATAM,Porto Alegre,Brasil,11806,2/10/2015 20:57,2801,1004,28.0,0.07,7044,399.980011,0.180000007,1,399.980011,371.980011,65.09999847,South America,Rio Grande do Sul,PENDING_PAYMENT,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/12/2015 20:57,Standard Class
DEBIT,2,1,-3.349999905,55.79000092,Late delivery,1,17,Cleats,East Lansing,EE. UU.,12126,Home Office,MI,4,Apparel,42.74964523,-84.4508667,USCA,Newport News,Estados Unidos,12126,7/21/2016 8:50,38868,365,4.199999809,0.07,97042,59.99000168,-0.059999999,1,59.99000168,55.79000092,-3.349999905,South of  USA ,Virginia,COMPLETE,23602.0,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/23/2016 8:50,First Class
TRANSFER,4,4,-57.97000122,75.58000183,Shipping on time,0,29,Shop By Sport,Los Angeles,EE. UU.,1482,Consumer,CA,5,Golf,34.00309753,-118.2871094,Europe,Birkenhead,Reino Unido,1482,7/30/2015 12:40,14423,627,4.400000095,0.059999999,36081,39.99000168,-0.769999981,2,79.98000336,75.58000183,-57.97000122,Northern Europe,Inglaterra,PROCESSING,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/3/2015 12:40,Standard Class
DEBIT,3,4,21.32999992,48.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Indianapolis,EE. UU.,9698,Consumer,IN,7,Fan Shop,40.02439499,-86.44609833,Europe,Charleroi,Bélgica,9698,10/11/2015 6:47,19407,1014,1.5,0.029999999,48498,49.97999954,0.439999998,1,49.97999954,48.47999954,21.32999992,Western Europe,Henao,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/14/2015 6:47,Standard Class
DEBIT,4,4,19.12000084,42.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Conway,EE. UU.,10039,Consumer,AR,7,Fan Shop,35.09189606,-92.43454742,Europe,Krefeld,Alemania,10039,10/4/2015 20:59,18968,1014,7.5,0.150000006,47428,49.97999954,0.449999988,1,49.97999954,42.47999954,19.12000084,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/8/2015 20:59,Standard Class
TRANSFER,3,4,39.97999954,118.2900009,Advance shipping,0,18,Men's Footwear,Brooklyn,EE. UU.,3997,Corporate,NY,4,Apparel,40.64059448,-73.97518921,LATAM,Santo Domingo,República Dominicana,3997,5/22/2017 1:56,59742,403,11.69999981,0.090000004,149498,129.9900055,0.340000004,1,129.9900055,118.2900009,39.97999954,Caribbean,Santo Domingo,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/25/2017 1:56,Standard Class
PAYMENT,4,4,40.70999908,347.9700012,Shipping on time,0,9,Cardio Equipment,West Orange,EE. UU.,11744,Home Office,NJ,3,Footwear,40.79269791,-74.23181915,Europe,Ermont,Francia,11744,6/5/2015 18:52,10673,191,51.99000168,0.129999995,26729,99.98999786,0.119999997,4,399.9599915,347.9700012,40.70999908,Western Europe,Isla de Francia,PENDING_PAYMENT,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/9/2015 18:52,Standard Class
DEBIT,5,2,-2.640000105,105.5800018,Late delivery,1,17,Cleats,Broken Arrow,EE. UU.,9993,Corporate,OK,4,Apparel,36.03966141,-95.80953217,LATAM,Santiago de los Caballeros,República Dominicana,9993,1/3/2015 5:36,154,365,14.39999962,0.119999997,365,59.99000168,-0.029999999,2,119.9800034,105.5800018,-2.640000105,Caribbean,Santiago de Chile,ON_HOLD,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/8/2015 5:36,Second Class
